object_code;measurement_date;measurement_reference;quantity_code;parameter_type;parameter_specification;value_measured;unit_measured;value_calculated;unit_calculated;classification_code
SCHLD_0001;2005-02-09T00:00:00Z;10044461;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];17;n;85000;n/L;NA
SCHLD_0001;2005-02-09T00:00:00Z;10044461;NUMBPERVLM;DIATM;Skeletonema potamos;1;n;30826;n/L;NA
SCHLD_0001;2005-02-09T00:00:00Z;10044461;NUMBPERVLM;DIATM;Thalassiosira;3;n;15000;n/L;NA
SCHLD_0001;2005-02-09T00:00:00Z;10044461;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2005-03-07T00:00:00Z;10045489;NUMBPERVLM;DIATM;Actinoptychus senarius;2;n;24661;n/L;NA
SCHLD_0001;2005-03-07T00:00:00Z;10045489;NUMBPERVLM;PHYTPT;Biota;9;n;2532781;n/L;NA
SCHLD_0001;2005-03-07T00:00:00Z;10045489;NUMBPERVLM;PHYTPT;Biota;142;n;78888889;n/L;NA
SCHLD_0001;2005-03-07T00:00:00Z;10045489;NUMBPERVLM;PHYTPT;Chromista [1];6;n;372671;n/L;NA
SCHLD_0001;2005-03-07T00:00:00Z;10045489;NUMBPERVLM;DIATM;Coscinodiscophyceae;8;n;569556;n/L;NA
SCHLD_0001;2005-03-07T00:00:00Z;10045489;NUMBPERVLM;PHYTPT;Cryptomonadales;4;n;1235335;n/L;NA
SCHLD_0001;2005-03-07T00:00:00Z;10045489;NUMBPERVLM;PHYTPT;Cyanophyta;138;n;1701603;n/L;NA
SCHLD_0001;2005-03-07T00:00:00Z;10045489;NUMBPERVLM;PHYTPT;Gymnodiniales [1];1;n;12330;n/L;NA
SCHLD_0001;2005-03-07T00:00:00Z;10045489;NUMBPERVLM;PHYTPT;Khakista;2;n;14330;n/L;NA
SCHLD_0001;2005-03-07T00:00:00Z;10045489;NUMBPERVLM;PHYTPT;Khakista;1;n;2000;n/L;NA
SCHLD_0001;2005-03-07T00:00:00Z;10045489;NUMBPERVLM;PHYTPT;Monoraphidium;2;n;124224;n/L;NA
SCHLD_0001;2005-03-07T00:00:00Z;10045489;NUMBPERVLM;PHYTPT;Protoperidinium;1;n;12330;n/L;NA
SCHLD_0001;2005-03-07T00:00:00Z;10045489;NUMBPERVLM;PHYTPT;Prymnesiales;3;n;1666667;n/L;NA
SCHLD_0001;2005-03-07T00:00:00Z;10045489;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];2;n;24661;n/L;NA
SCHLD_0001;2005-03-07T00:00:00Z;10045489;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2005-04-04T00:00:00Z;10045657;NUMBPERVLM;PHYTPT;Biota;83;n;46111111;n/L;NA
SCHLD_0001;2005-04-04T00:00:00Z;10045657;NUMBPERVLM;PHYTPT;Biota;5;n;310559;n/L;NA
SCHLD_0001;2005-04-04T00:00:00Z;10045657;NUMBPERVLM;DIATM;Chaetoceros subtilis;1;n;12330;n/L;NA
SCHLD_0001;2005-04-04T00:00:00Z;10045657;NUMBPERVLM;PHYTPT;Chlorophyta;19;n;1180124;n/L;NA
SCHLD_0001;2005-04-04T00:00:00Z;10045657;NUMBPERVLM;PHYTPT;Chromista [1];4;n;2222222;n/L;NA
SCHLD_0001;2005-04-04T00:00:00Z;10045657;NUMBPERVLM;DIATM;Coscinodiscophyceae;1;n;62112;n/L;NA
SCHLD_0001;2005-04-04T00:00:00Z;10045657;NUMBPERVLM;PHYTPT;Crucigenia;16;n;993789;n/L;NA
SCHLD_0001;2005-04-04T00:00:00Z;10045657;NUMBPERVLM;PHYTPT;Cryptomonadales;3;n;186335;n/L;NA
SCHLD_0001;2005-04-04T00:00:00Z;10045657;NUMBPERVLM;DIATM;Delphineis;1;n;2000;n/L;NA
SCHLD_0001;2005-04-04T00:00:00Z;10045657;NUMBPERVLM;PHYTPT;Ebria tripartita;3;n;6000;n/L;NA
SCHLD_0001;2005-04-04T00:00:00Z;10045657;NUMBPERVLM;PHYTPT;Heterocapsa;2;n;124224;n/L;NA
SCHLD_0001;2005-04-04T00:00:00Z;10045657;NUMBPERVLM;PHYTPT;Khakista;1;n;62112;n/L;NA
SCHLD_0001;2005-04-04T00:00:00Z;10045657;NUMBPERVLM;PHYTPT;Khakista;1;n;12330;n/L;NA
SCHLD_0001;2005-04-04T00:00:00Z;10045657;NUMBPERVLM;PHYTPT;Monoraphidium;2;n;124224;n/L;NA
SCHLD_0001;2005-04-04T00:00:00Z;10045657;NUMBPERVLM;PHYTPT;Phaeocystis;1;n;62112;n/L;NA
SCHLD_0001;2005-04-04T00:00:00Z;10045657;NUMBPERVLM;PHYTPT;Prymnesiales;1;n;555556;n/L;NA
SCHLD_0001;2005-04-04T00:00:00Z;10045657;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];8;n;98644;n/L;NA
SCHLD_0001;2005-04-04T00:00:00Z;10045657;NUMBPERVLM;DIATM;Thalassionema nitzschioides;4;n;8000;n/L;NA
SCHLD_0001;2005-04-04T00:00:00Z;10045657;NUMBPERVLM;DIATM;Thalassiosira;8;n;98644;n/L;NA
SCHLD_0001;2005-04-04T00:00:00Z;10045657;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;DIATM;Aulacoseira;11;n;683230;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;PHYTPT;Biota;75;n;41666667;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;PHYTPT;Biota;4;n;741891;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;DIATM;Chaetoceros;3;n;186335;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;DIATM;Chaetoceros subtilis;6;n;73983;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;PHYTPT;Chlorophyta;3;n;1666667;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;PHYTPT;Choanoflagellatea;3;n;1666667;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;PHYTPT;Chromista [1];4;n;248447;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;DIATM;Coscinodiscophyceae;4;n;1668667;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;PHYTPT;Crucigenia;16;n;993789;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;PHYTPT;Cryptomonadales;3;n;580216;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;PHYTPT;Cyanophyta;64;n;128000;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;DIATM;Diatoma tenuis;4;n;8000;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;PHYTPT;Khakista;2;n;4000;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;PHYTPT;Khakista;2;n;24661;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;PHYTPT;Khakista;3;n;36991;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;PHYTPT;Monoraphidium;4;n;2222222;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;PHYTPT;Peridiniales;2;n;4000;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;PHYTPT;Phaeocystis;1;n;62112;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;PHYTPT;Prymnesiales;3;n;1666667;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];12;n;147965;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;DIATM;Stephanodiscaceae;3;n;36991;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;DIATM;Thalassionema nitzschioides;6;n;12000;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;NUMBPERVLM;DIATM;Thalassiosira;12;n;745342;n/L;NA
SCHLD_0001;2005-05-02T00:00:00Z;10045924;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;DIATM;Actinoptychus senarius;1;n;2000;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;DIATM;Aulacoseira;1;n;2000;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;PHYTPT;Biota;9;n;1052450;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;PHYTPT;Biota;85;n;47222222;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;DIATM;Chaetoceros;2;n;24661;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;DIATM;Chaetoceros subtilis;5;n;310559;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;PHYTPT;Chlorophyta;1;n;62112;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;PHYTPT;Choanoflagellatea;7;n;434783;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;PHYTPT;Chromista [1];1;n;62112;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;DIATM;Coscinodiscophyceae;2;n;1111111;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;PHYTPT;Cryptomonadales;2;n;1111111;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;PHYTPT;Eukaryota;1;n;555556;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;PHYTPT;Eutreptiella;1;n;2000;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;PHYTPT;Gymnodiniales [1];2;n;24661;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;PHYTPT;Khakista;1;n;12330;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;PHYTPT;Khakista;6;n;12000;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;PHYTPT;Khakista;1;n;12330;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;DIATM;Melosira nummuloides;2;n;4000;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;PHYTPT;Monoraphidium;5;n;310559;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;DIATM;Odontella aurita;1;n;12330;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;PHYTPT;Phaeocystis;2;n;124224;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;PHYTPT;Prymnesiales;5;n;2777778;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;DIATM;Rhaphoneis amphiceros;1;n;2000;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];4;n;248447;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;DIATM;Skeletonema;24;n;48000;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;DIATM;Stephanodiscaceae;1;n;62112;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;NUMBPERVLM;DIATM;Thalassiosira;8;n;347550;n/L;NA
SCHLD_0001;2005-05-17T00:00:00Z;10046889;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;PHYTPT;Biota;3;n;86773;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;PHYTPT;Biota;129;n;71666667;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;DIATM;Chaetoceros;8;n;496894;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;DIATM;Chaetoceros subtilis;8;n;496894;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;PHYTPT;Chlorophyta;3;n;1666667;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;PHYTPT;Chromista [1];3;n;1666667;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;DIATM;Coscinodiscophyceae;3;n;1113111;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;PHYTPT;Crucigenia;16;n;197287;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;PHYTPT;Cryptomonadales;11;n;484104;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;PHYTPT;Cyanophyta;47;n;579531;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;PHYTPT;Gymnodiniales [1];1;n;12330;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;PHYTPT;Heterocapsa;2;n;124224;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;PHYTPT;Khakista;4;n;248447;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;PHYTPT;Khakista;1;n;2000;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;PHYTPT;Kolkwitziellaceae;2;n;24661;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;PHYTPT;Monoraphidium;10;n;621118;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;PHYTPT;Protoperidinium;1;n;2000;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;PHYTPT;Prymnesiales;1;n;555556;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];10;n;123305;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;DIATM;Skeletonema;6;n;73983;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;DIATM;Thalassiosira;6;n;53322;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;NUMBPERVLM;DIATM;Thalassiosira punctigera;3;n;36991;n/L;NA
SCHLD_0001;2005-05-30T00:00:00Z;10046890;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;DIATM;Asteroplanus kariana;3;n;14423;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;DIATM;Aulacoseira;2;n;1538;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;PHYTPT;Biota;7;n;1424589;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;PHYTPT;Biota;24;n;5594406;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;DIATM;Chaetoceros;1;n;25988;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;DIATM;Chaetoceros subtilis;31;n;149038;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;PHYTPT;Chlorophyta;32;n;7459207;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;PHYTPT;Chromista [1];1;n;233100;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;DIATM;Coscinodiscophyceae;8;n;1864802;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;PHYTPT;Cryptomonadales;9;n;1184732;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;PHYTPT;Cyanophyta;4;n;103950;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;DIATM;Delphineis;2;n;51975;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;PHYTPT;Gymnodiniales [1];3;n;14423;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;PHYTPT;Heterocapsa;3;n;77963;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;PHYTPT;Khakista;4;n;103950;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;PHYTPT;Khakista;1;n;4808;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;PHYTPT;Khakista;1;n;4808;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;PHYTPT;Khakista;1;n;769;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;DIATM;Melosira nummuloides;1;n;4808;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;PHYTPT;Monoraphidium;3;n;77963;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;DIATM;Odontella aurita;2;n;1538;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;DIATM;Odontella regia;1;n;769;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;PHYTPT;Oocystis;3;n;77963;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;PHYTPT;Peridiniales;1;n;4808;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;DIATM;Plagiogrammopsis;2;n;9615;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;PHYTPT;Planctonema;4;n;3077;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;PHYTPT;Planktothrix agardhii;272;n;209231;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;PHYTPT;Protoperidinium achromaticum;1;n;769;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;PHYTPT;Pyramimonas;1;n;25988;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;DIATM;Rhaphoneis amphiceros;2;n;1538;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;DIATM;Rhizosolenia setigera;1;n;769;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];2;n;51975;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;DIATM;Skeletonema;4;n;103950;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;DIATM;Skeletonema potamos;2;n;51975;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;DIATM;Stephanodiscaceae;5;n;24038;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;DIATM;Thalassionema nitzschioides;4;n;19231;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;DIATM;Thalassiosira;14;n;262952;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;NUMBPERVLM;PHYTPT;Trachydiscus;2;n;51975;n/L;NA
SCHLD_0001;2005-06-13T00:00:00Z;10046891;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;DIATM;Asteroplanus kariana;1;n;31250;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;PHYTPT;Biota;9;n;13636364;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;PHYTPT;Biota;2;n;337838;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;DIATM;Chaetoceros;2;n;337838;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;DIATM;Chaetoceros subtilis;10;n;312500;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;PHYTPT;Chlorophyta;4;n;4576705;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;DIATM;Coscinodiscophyceae;14;n;2089527;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;PHYTPT;Cryptomonadales;3;n;15000;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;DIATM;Delphineis;3;n;2000;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;PHYTPT;Ebria tripartita;3;n;2000;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;PHYTPT;Eukaryota;1;n;1515152;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;DIATM;Eunotogramma dubium;3;n;2000;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;PHYTPT;Gymnodiniales [1];1;n;5000;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;PHYTPT;Heterocapsa;2;n;62500;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;PHYTPT;Khakista;5;n;844595;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;PHYTPT;Khakista;5;n;3333;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;PHYTPT;Khakista;2;n;62500;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;DIATM;Melosira nummuloides;2;n;10000;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;PHYTPT;Monoraphidium;2;n;337838;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;PHYTPT;Oocystis;2;n;10000;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;DIATM;Plagiogrammopsis;2;n;10000;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;PHYTPT;Planctonema;5;n;25000;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;DIATM;Pseudo-nitzschia;2;n;1333;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;DIATM;Rhaphoneis amphiceros;1;n;667;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;DIATM;Rhizosolenia setigera;2;n;1333;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];4;n;20000;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;DIATM;Skeletonema;12;n;8000;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;DIATM;Thalassionema nitzschioides;2;n;1333;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;NUMBPERVLM;DIATM;Thalassiosira;6;n;126333;n/L;NA
SCHLD_0001;2005-06-27T00:00:00Z;10046892;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
