object_code;measurement_date;measurement_reference;quantity_code;parameter_type;parameter_specification;value_measured;unit_measured;value_calculated;unit_calculated;classification_code
SCHLD_0001;2012-04-11T00:00:00Z;2012003896;NUMBPERVLM;DIATM;Rhaphoneis amphiceros;1;n;2000;n/L;NA
SCHLD_0001;2012-04-11T00:00:00Z;2012003896;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];4;n;266666;n/L;NA
SCHLD_0001;2012-04-11T00:00:00Z;2012003896;NUMBPERVLM;DIATM;Thalassiosira;14;n;933333;n/L;NA
SCHLD_0001;2012-04-11T00:00:00Z;2012003896;NUMBPERVLM;DIATM;Thalassiosira nodulolineata;33;n;464788;n/L;NA
SCHLD_0001;2012-04-11T00:00:00Z;2012003896;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2012-04-25T00:00:00Z;2012004473;NUMBPERVLM;DIATM;Actinocyclus normanii;1;n;4000;n/L;NA
SCHLD_0001;2012-04-25T00:00:00Z;2012004473;NUMBPERVLM;PHYTPT;Biota;6;n;7999999;n/L;NA
SCHLD_0001;2012-04-25T00:00:00Z;2012004473;NUMBPERVLM;DIATM;Chaetoceros tenuissimus;1;n;148148;n/L;NA
SCHLD_0001;2012-04-25T00:00:00Z;2012004473;NUMBPERVLM;PHYTPT;Chromista [1];5;n;740740;n/L;NA
SCHLD_0001;2012-04-25T00:00:00Z;2012004473;NUMBPERVLM;PHYTPT;Chroococcales;2;n;296296;n/L;NA
SCHLD_0001;2012-04-25T00:00:00Z;2012004473;NUMBPERVLM;DIATM;Coscinodiscophyceae;1;n;148148;n/L;NA
SCHLD_0001;2012-04-25T00:00:00Z;2012004473;NUMBPERVLM;DIATM;Delphineis;3;n;444444;n/L;NA
SCHLD_0001;2012-04-25T00:00:00Z;2012004473;NUMBPERVLM;PHYTPT;Eukaryota;3;n;444444;n/L;NA
SCHLD_0001;2012-04-25T00:00:00Z;2012004473;NUMBPERVLM;PHYTPT;Eukaryota;4;n;5333333;n/L;NA
SCHLD_0001;2012-04-25T00:00:00Z;2012004473;NUMBPERVLM;PHYTPT;Gymnodiniales [1];1;n;148148;n/L;NA
SCHLD_0001;2012-04-25T00:00:00Z;2012004473;NUMBPERVLM;PHYTPT;Khakista;7;n;1037037;n/L;NA
SCHLD_0001;2012-04-25T00:00:00Z;2012004473;NUMBPERVLM;PHYTPT;Khakista;6;n;172661;n/L;NA
SCHLD_0001;2012-04-25T00:00:00Z;2012004473;NUMBPERVLM;PHYTPT;Micromonas pusilla;4;n;5333333;n/L;NA
SCHLD_0001;2012-04-25T00:00:00Z;2012004473;NUMBPERVLM;DIATM;Thalassiosira nodulolineata;28;n;805755;n/L;NA
SCHLD_0001;2012-04-25T00:00:00Z;2012004473;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2012-05-09T00:00:00Z;2012005043;NUMBPERVLM;DIATM;Actinoptychus senarius;1;n;285;n/L;NA
SCHLD_0001;2012-05-09T00:00:00Z;2012005043;NUMBPERVLM;DIATM;Chaetoceros subtilis;2;n;14285;n/L;NA
SCHLD_0001;2012-05-09T00:00:00Z;2012005043;NUMBPERVLM;PHYTPT;Chlorophyta;2;n;266666;n/L;NA
SCHLD_0001;2012-05-09T00:00:00Z;2012005043;NUMBPERVLM;PHYTPT;Choanoflagellatea;1;n;677966;n/L;NA
SCHLD_0001;2012-05-09T00:00:00Z;2012005043;NUMBPERVLM;PHYTPT;Chromista [1];7;n;933333;n/L;NA
SCHLD_0001;2012-05-09T00:00:00Z;2012005043;NUMBPERVLM;DIATM;Coscinodiscophyceae;16;n;2133333;n/L;NA
SCHLD_0001;2012-05-09T00:00:00Z;2012005043;NUMBPERVLM;PHYTPT;Cryptomonadales;3;n;400000;n/L;NA
SCHLD_0001;2012-05-09T00:00:00Z;2012005043;NUMBPERVLM;PHYTPT;Eukaryota;11;n;7457627;n/L;NA
SCHLD_0001;2012-05-09T00:00:00Z;2012005043;NUMBPERVLM;PHYTPT;Gloeotila;12;n;85714;n/L;NA
SCHLD_0001;2012-05-09T00:00:00Z;2012005043;NUMBPERVLM;PHYTPT;Khakista;4;n;533333;n/L;NA
SCHLD_0001;2012-05-09T00:00:00Z;2012005043;NUMBPERVLM;PHYTPT;Khakista;14;n;100000;n/L;NA
SCHLD_0001;2012-05-09T00:00:00Z;2012005043;NUMBPERVLM;PHYTPT;Khakista;1;n;7142;n/L;NA
SCHLD_0001;2012-05-09T00:00:00Z;2012005043;NUMBPERVLM;PHYTPT;Paulinella ovalis;1;n;133333;n/L;NA
SCHLD_0001;2012-05-09T00:00:00Z;2012005043;NUMBPERVLM;DIATM;Pseudo-nitzschia;1;n;7142;n/L;NA
SCHLD_0001;2012-05-09T00:00:00Z;2012005043;NUMBPERVLM;DIATM;Rhaphoneis amphiceros;1;n;800;n/L;NA
SCHLD_0001;2012-05-09T00:00:00Z;2012005043;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];6;n;800000;n/L;NA
SCHLD_0001;2012-05-09T00:00:00Z;2012005043;NUMBPERVLM;DIATM;Thalassiosira nodulolineata;178;n;1271428;n/L;NA
SCHLD_0001;2012-05-09T00:00:00Z;2012005043;NUMBPERVLM;PHYTPT;Trachydiscus;1;n;133333;n/L;NA
SCHLD_0001;2012-05-09T00:00:00Z;2012005043;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;DIATM;Actinocyclus normanii;1;n;400;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;DIATM;Chaetoceros subtilis;3;n;43165;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;PHYTPT;Chlorophyta;4;n;296296;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;PHYTPT;Chromista [1];5;n;3333333;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;PHYTPT;Chroococcales;108;n;7999999;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;PHYTPT;Chroococcales;1;n;74074;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;DIATM;Coscinodiscophyceae;22;n;1629629;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;PHYTPT;Cosmarium;1;n;2000;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;PHYTPT;Cryptomonadales;3;n;43165;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;DIATM;Delphineis;7;n;100719;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;PHYTPT;Eukaryota;17;n;11333333;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;PHYTPT;Gymnodiniales [1];1;n;74074;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;PHYTPT;Heterocapsa;1;n;14388;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;PHYTPT;Khakista;3;n;43165;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;PHYTPT;Khakista;22;n;1138156;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;PHYTPT;Micromonas pusilla;3;n;1999999;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;PHYTPT;Peridiniales;1;n;400;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;DIATM;Rhaphoneis amphiceros;4;n;57553;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];13;n;187050;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;DIATM;Skeletonema potamos;3;n;43165;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;DIATM;Thalassiosira;10;n;740740;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;NUMBPERVLM;DIATM;Thalassiosira nodulolineata;19;n;1407407;n/L;NA
SCHLD_0001;2012-05-24T00:00:00Z;2012005685;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;NUMBPERVLM;PHYTPT;Anabaena;25;n;440140;n/L;NA
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;NUMBPERVLM;DIATM;Asteroplanus kariana;4;n;333333;n/L;NA
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;NUMBPERVLM;PHYTPT;Chlorophyta;4;n;333333;n/L;NA
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;NUMBPERVLM;PHYTPT;Chromista [1];4;n;1694915;n/L;NA
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;NUMBPERVLM;PHYTPT;Chroococcales;87;n;7249999;n/L;NA
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;NUMBPERVLM;DIATM;Coscinodiscophyceae;17;n;1416666;n/L;NA
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;NUMBPERVLM;PHYTPT;Cryptomonadales;10;n;570422;n/L;NA
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;NUMBPERVLM;DIATM;Delphineis;2;n;35211;n/L;NA
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;NUMBPERVLM;PHYTPT;Ebria tripartita;3;n;7499;n/L;NA
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;NUMBPERVLM;PHYTPT;Eukaryota;18;n;7627118;n/L;NA
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;NUMBPERVLM;PHYTPT;Heterocapsa;4;n;70422;n/L;NA
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;NUMBPERVLM;PHYTPT;Khakista;12;n;720089;n/L;NA
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;NUMBPERVLM;PHYTPT;Micromonas pusilla;8;n;3389830;n/L;NA
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;NUMBPERVLM;DIATM;Paralia sulcata;4;n;9999;n/L;NA
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;NUMBPERVLM;PHYTPT;Protoperidinium achromaticum;1;n;2499;n/L;NA
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;NUMBPERVLM;DIATM;Rhaphoneis amphiceros;1;n;606;n/L;NA
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];8;n;140845;n/L;NA
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;NUMBPERVLM;DIATM;Surirella;1;n;2499;n/L;NA
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;NUMBPERVLM;DIATM;Thalassiosira;7;n;583333;n/L;NA
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;NUMBPERVLM;DIATM;Thalassiosira nodulolineata;59;n;147499;n/L;NA
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;NUMBPERVLM;PHYTPT;Trachydiscus;1;n;83333;n/L;NA
SCHLD_0001;2012-06-07T00:00:00Z;2012006164;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;DIATM;Actinocyclus normanii;1;n;540;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;DIATM;Aulacoseira;12;n;18461;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;DIATM;Ceratoneis gracilis;1;n;1538;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;PHYTPT;Chlorophyta;1;n;51282;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;PHYTPT;Chromista [1];10;n;512820;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;PHYTPT;Chroococcales;25;n;1282051;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;PHYTPT;Chrysococcus;1;n;260756;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;DIATM;Coscinodiscophyceae;1;n;260756;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;PHYTPT;Cryptomonadales;18;n;761285;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;DIATM;Delphineis;3;n;32502;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;PHYTPT;Ebria tripartita;2;n;3076;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;PHYTPT;Eukaryota;1;n;51282;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;PHYTPT;Eukaryota;25;n;6518904;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;DIATM;Guinardia delicatula;1;n;540;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;PHYTPT;Heterocapsa;4;n;43336;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;PHYTPT;Khakista;15;n;23076;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;PHYTPT;Khakista;1;n;260756;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;DIATM;Melosira nummuloides;2;n;3076;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;PHYTPT;Micromonas pusilla;15;n;3911342;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;PHYTPT;Monoraphidium;1;n;10834;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;DIATM;Paralia sulcata;2;n;21668;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;PHYTPT;Phaeocystis;2;n;102564;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;PHYTPT;Protoperidinium achromaticum;1;n;540;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];10;n;512820;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;DIATM;Stephanodiscaceae;2;n;102564;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;DIATM;Thalassiosira;1;n;260756;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;DIATM;Thalassiosira nodulolineata;21;n;32307;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;NUMBPERVLM;PHYTPT;Trachydiscus;3;n;153846;n/L;NA
SCHLD_0001;2012-06-20T00:00:00Z;2012006641;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;NUMBPERVLM;DIATM;Ceratoneis gracilis;1;n;1538;n/L;NA
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;NUMBPERVLM;DIATM;Chaetoceros;2;n;521512;n/L;NA
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;NUMBPERVLM;DIATM;Chaetoceros subtilis;1;n;10834;n/L;NA
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;NUMBPERVLM;PHYTPT;Chlorophyta;5;n;256410;n/L;NA
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;NUMBPERVLM;PHYTPT;Chroococcales;35;n;1794871;n/L;NA
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;NUMBPERVLM;DIATM;Coscinodiscophyceae;1;n;10834;n/L;NA
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;NUMBPERVLM;PHYTPT;Cryptomonadales;9;n;1597039;n/L;NA
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;NUMBPERVLM;DIATM;Delphineis;5;n;54171;n/L;NA
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;NUMBPERVLM;PHYTPT;Eukaryota;46;n;11994784;n/L;NA
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;NUMBPERVLM;PHYTPT;Eutreptiella;2;n;21668;n/L;NA
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;NUMBPERVLM;PHYTPT;Gymnodiniales [1];2;n;62116;n/L;NA
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;NUMBPERVLM;PHYTPT;Heterocapsa;6;n;65005;n/L;NA
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;NUMBPERVLM;PHYTPT;Khakista;6;n;307692;n/L;NA
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;NUMBPERVLM;PHYTPT;Khakista;1;n;1538;n/L;NA
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;NUMBPERVLM;PHYTPT;Monoraphidium;1;n;51282;n/L;NA
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;NUMBPERVLM;PHYTPT;Planktothrix agardhii;65;n;100000;n/L;NA
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];16;n;173347;n/L;NA
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;NUMBPERVLM;DIATM;Skeletonema;12;n;130010;n/L;NA
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;NUMBPERVLM;PHYTPT;Tetrastrum;4;n;205128;n/L;NA
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;NUMBPERVLM;DIATM;Thalassiosira nodulolineata;15;n;7894;n/L;NA
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;NUMBPERVLM;PHYTPT;Trachydiscus;3;n;782268;n/L;NA
SCHLD_0001;2012-07-05T00:00:00Z;2012007009;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;DIATM;Actinocyclus normanii;3;n;1578;n/L;NA
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;DIATM;Ceratoneis gracilis;2;n;3076;n/L;NA
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;DIATM;Chaetoceros subtilis;7;n;75839;n/L;NA
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;PHYTPT;Chlorophyta;1;n;51282;n/L;NA
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;PHYTPT;Chromista [1];6;n;1564537;n/L;NA
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;PHYTPT;Chroococcales;20;n;1025641;n/L;NA
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;DIATM;Coscinodiscophyceae;3;n;153846;n/L;NA
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;DIATM;Coscinodiscopsis commutata;1;n;526;n/L;NA
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;PHYTPT;Cryptomonadales;11;n;564102;n/L;NA
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;PHYTPT;Eukaryota;25;n;6518904;n/L;NA
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;PHYTPT;Khakista;7;n;318526;n/L;NA
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;PHYTPT;Khakista;1;n;51282;n/L;NA
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;PHYTPT;Khakista;1;n;1538;n/L;NA
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;DIATM;Licmophora;1;n;1538;n/L;NA
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;DIATM;Melosira nummuloides;2;n;1052;n/L;NA
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;PHYTPT;Peridiniales;2;n;11360;n/L;NA
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;PHYTPT;Planktothrix agardhii;275;n;144736;n/L;NA
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;PHYTPT;Protoperidinium achromaticum;1;n;526;n/L;NA
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;PHYTPT;Prymnesiales;1;n;51282;n/L;NA
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];6;n;65005;n/L;NA
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;DIATM;Stephanodiscaceae;4;n;2105;n/L;NA
SCHLD_0001;2012-07-17T00:00:00Z;2012007820;NUMBPERVLM;DIATM;Thalassiosira nodulolineata;8;n;4210;n/L;NA
