object_code;measurement_date;measurement_reference;quantity_code;parameter_type;parameter_specification;value_measured;unit_measured;value_calculated;unit_calculated;classification_code
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;DIATM;Actinocyclus normanii;1;n;1000;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;DIATM;Asterionella formosa;1;n;1000;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;DIATM;Aulacoseira;8;n;80000;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;DIATM;Aulacoseira ambigua;4;n;40000;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;PHYTPT;Biota;31;n;5236486;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;PHYTPT;Biota;16;n;2702703;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;PHYTPT;Chlorophyta;5;n;844595;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;PHYTPT;Chlorophyta;1;n;168919;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;PHYTPT;Choanoflagellatea;4;n;675676;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;PHYTPT;Chromista [1];3;n;506757;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;PHYTPT;Chroococcales;20;n;200000;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;DIATM;Coscinodiscophyceae;8;n;62000;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;PHYTPT;Cryptomonadales;7;n;1014514;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;PHYTPT;Eukaryota;2;n;337838;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;PHYTPT;Gymnodiniales [1];1;n;10000;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;PHYTPT;Khakista;1;n;168919;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;PHYTPT;Khakista;1;n;1000;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;PHYTPT;Khakista;2;n;20000;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;PHYTPT;Koliella;2;n;337838;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;DIATM;Melosira nummuloides;2;n;2000;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;DIATM;Melosira varians;2;n;20000;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;PHYTPT;Monoraphidium;2;n;20000;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;PHYTPT;Pediastrum;1;n;1000;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;PHYTPT;Planktothrix agardhii;330;n;330000;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;PHYTPT;Pseudanabaena;3;n;30000;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];22;n;220000;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;DIATM;Skeletonema;7;n;7000;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;DIATM;Stephanodiscaceae;2;n;20000;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;NUMBPERVLM;DIATM;Thalassiosira eccentrica;2;n;2000;n/L;NA
SCHLD_0001;2000-01-17T00:00:00Z;10002795;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2000-02-14T00:00:00Z;10002802;NUMBPERVLM;DIATM;Actinocyclus normanii;1;n;1000;n/L;NA
SCHLD_0001;2000-02-14T00:00:00Z;10002802;NUMBPERVLM;DIATM;Asterionella formosa;4;n;4000;n/L;NA
SCHLD_0001;2000-02-14T00:00:00Z;10002802;NUMBPERVLM;DIATM;Aulacoseira;6;n;60000;n/L;NA
SCHLD_0001;2000-02-14T00:00:00Z;10002802;NUMBPERVLM;PHYTPT;Biota;39;n;6312500;n/L;NA
SCHLD_0001;2000-02-14T00:00:00Z;10002802;NUMBPERVLM;PHYTPT;Biota;8;n;1076014;n/L;NA
SCHLD_0001;2000-02-14T00:00:00Z;10002802;NUMBPERVLM;DIATM;Ceratoneis gracilis;1;n;1000;n/L;NA
SCHLD_0001;2000-02-14T00:00:00Z;10002802;NUMBPERVLM;PHYTPT;Chlorophyta;4;n;675676;n/L;NA
