object_code;measurement_date;measurement_reference;quantity_code;parameter_type;parameter_specification;value_measured;unit_measured;value_calculated;unit_calculated;classification_code
SCHLD_0001;2001-04-17T00:00:00Z;10014502;NUMBPERVLM;PHYTPT;Koliella;4;n;26667;n/L;NA
SCHLD_0001;2001-04-17T00:00:00Z;10014502;NUMBPERVLM;PHYTPT;Limnothrix;28;n;28000;n/L;NA
SCHLD_0001;2001-04-17T00:00:00Z;10014502;NUMBPERVLM;PHYTPT;Monoraphidium;2;n;90498;n/L;NA
SCHLD_0001;2001-04-17T00:00:00Z;10014502;NUMBPERVLM;PHYTPT;Planktothrix agardhii;90;n;90000;n/L;NA
SCHLD_0001;2001-04-17T00:00:00Z;10014502;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];3;n;135747;n/L;NA
SCHLD_0001;2001-04-17T00:00:00Z;10014502;NUMBPERVLM;DIATM;Stephanodiscaceae;6;n;78582;n/L;NA
SCHLD_0001;2001-04-17T00:00:00Z;10014502;NUMBPERVLM;DIATM;Surirella;1;n;1000;n/L;NA
SCHLD_0001;2001-04-17T00:00:00Z;10014502;NUMBPERVLM;DIATM;Thalassiosira;2;n;7667;n/L;NA
SCHLD_0001;2001-04-17T00:00:00Z;10014502;NUMBPERVLM;PHYTPT;Trachelomonas;1;n;6667;n/L;NA
SCHLD_0001;2001-04-17T00:00:00Z;10014502;NUMBPERVLM;DIATM;Ulnaria acus;4;n;4000;n/L;NA
SCHLD_0001;2001-04-17T00:00:00Z;10014502;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;DIATM;Amphora [1];1;n;202020;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;DIATM;Asterionella formosa;3;n;6000;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;DIATM;Aulacoseira;60;n;120000;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;PHYTPT;Biota;27;n;5454545;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;DIATM;Chaetoceros;1;n;202020;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;PHYTPT;Chlorophyta;1;n;202020;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;PHYTPT;Chromista [1];3;n;606061;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;PHYTPT;Cryptomonadales;2;n;404040;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;PHYTPT;Cyanophyta;119;n;238000;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;PHYTPT;Eukaryota;4;n;808081;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;PHYTPT;Eutreptiella;3;n;6000;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;DIATM;Fragilariaceae;3;n;6000;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;PHYTPT;Khakista;1;n;2000;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;PHYTPT;Khakista;3;n;6000;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;PHYTPT;Khakista;6;n;212020;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;PHYTPT;Kirchneriella;2;n;404040;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;PHYTPT;Koliella;4;n;8000;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;PHYTPT;Monoraphidium;3;n;6000;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;DIATM;Paralia sulcata;8;n;16000;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];64;n;128000;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;DIATM;Skeletonema;18;n;36000;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;DIATM;Thalassionema nitzschioides;4;n;8000;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;NUMBPERVLM;DIATM;Thalassiosira;22;n;44000;n/L;NA
SCHLD_0001;2001-05-03T00:00:00Z;10014537;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;PHYTPT;Actinastrum;4;n;20000;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;DIATM;Aulacoseira;60;n;50000;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;PHYTPT;Biota;9;n;17307692;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;PHYTPT;Biota;5;n;1131222;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;DIATM;Chaetoceros;1;n;226244;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;PHYTPT;Chlorophyta;24;n;5429864;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;PHYTPT;Chromista [1];2;n;452489;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;PHYTPT;Chroococcales;2;n;452489;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;PHYTPT;Coelastrum [1];8;n;40000;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;DIATM;Coscinodiscophyceae;5;n;1131222;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;PHYTPT;Cryptomonadales;4;n;326244;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;PHYTPT;Cyanophyta;30;n;150000;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;DIATM;Diatoma tenuis;1;n;5000;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;DIATM;Ditylum brightwellii;1;n;833;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;PHYTPT;Euglenophyceae;1;n;833;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;DIATM;Fragilariaceae;10;n;50000;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;PHYTPT;Gloeotila;20;n;100000;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;PHYTPT;Khakista;1;n;5000;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;PHYTPT;Khakista;1;n;833;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;PHYTPT;Kirchneriella;1;n;226244;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;PHYTPT;Koliella;2;n;1667;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;DIATM;Melosira nummuloides;3;n;15000;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;PHYTPT;Monoraphidium;1;n;33333;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;PHYTPT;Phacus;1;n;5000;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;PHYTPT;Planktothrix agardhii;125;n;625000;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];10;n;333333;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;DIATM;Skeletonema potamos;12;n;60000;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;DIATM;Stephanodiscaceae;13;n;242500;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;DIATM;Surirella;3;n;2500;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;PHYTPT;Tetrastrum;16;n;533333;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;NUMBPERVLM;DIATM;Thalassiosira;15;n;75000;n/L;NA
SCHLD_0001;2001-05-14T00:00:00Z;10014569;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;PHYTPT;Aphanizomenon;20;n;40000;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;DIATM;Asterionella formosa;1;n;2000;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;PHYTPT;Biota;31;n;18249386;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;PHYTPT;Biota;3;n;1279689;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;DIATM;Chaetoceros;3;n;202703;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;DIATM;Chaetoceros subtilis;8;n;100000;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;PHYTPT;Chlorophyta;16;n;9696970;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;DIATM;Coscinodiscophyceae;10;n;510473;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;PHYTPT;Cryptomonadales;3;n;92568;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;PHYTPT;Euglenophyceae;1;n;12500;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;PHYTPT;Gymnodiniales [1];1;n;2000;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;PHYTPT;Heterocapsa;1;n;12500;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;PHYTPT;Khakista;3;n;1214121;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;PHYTPT;Khakista;1;n;12500;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;PHYTPT;Koliella;4;n;8000;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;DIATM;Melosira nummuloides;2;n;25000;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;PHYTPT;Monoraphidium;12;n;810811;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;PHYTPT;Oocystis;4;n;50000;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;DIATM;Paralia sulcata;2;n;4000;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;PHYTPT;Peridiniales;1;n;2000;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;PHYTPT;Phacus;1;n;12500;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;PHYTPT;Planktothrix agardhii;140;n;280000;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;PHYTPT;Pseudanabaena;27;n;54000;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;PHYTPT;Pyramimonas;2;n;135135;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];24;n;300000;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;DIATM;Skeletonema potamos;2;n;135135;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;DIATM;Thalassionema nitzschioides;6;n;75000;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;DIATM;Thalassiosira;10;n;235135;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;DIATM;Thalassiosira punctigera;1;n;2000;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;NUMBPERVLM;PHYTPT;Trachydiscus;2;n;135135;n/L;NA
SCHLD_0001;2001-05-29T00:00:00Z;10014542;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;DIATM;Asterionella formosa;7;n;5833;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;DIATM;Aulacoseira;107;n;89167;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;PHYTPT;Biota;9;n;831926;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;PHYTPT;Biota;11;n;15320434;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;DIATM;Ceratoneis gracilis;2;n;10000;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;DIATM;Chaetoceros;1;n;168919;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;DIATM;Chaetoceros;1;n;31250;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;DIATM;Chaetoceros subtilis;15;n;468750;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;PHYTPT;Chlorophyta;32;n;48484848;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;PHYTPT;Choanoflagellatea;2;n;337838;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;PHYTPT;Closterium;1;n;833;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;DIATM;Coscinodiscophyceae;2;n;337838;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;PHYTPT;Cryptomonadales;5;n;569257;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;PHYTPT;Gloeotila;51;n;42500;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;PHYTPT;Gymnodiniales [1];2;n;1667;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;PHYTPT;Heterocapsa triquetra;1;n;5000;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;PHYTPT;Khakista;1;n;5000;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;PHYTPT;Khakista;1;n;833;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;PHYTPT;Koliella;1;n;31250;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;DIATM;Melosira nummuloides;7;n;35000;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;PHYTPT;Monoraphidium;5;n;844595;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;PHYTPT;Oocystis;9;n;281250;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;DIATM;Paralia sulcata;4;n;3333;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;PHYTPT;Phacus;1;n;833;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;PHYTPT;Planktothrix agardhii;160;n;133333;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;DIATM;Pleurosigmataceae;1;n;833;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;DIATM;Pseudo-nitzschia;2;n;62500;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];32;n;1000000;n/L;NA
SCHLD_0001;2001-06-12T00:00:00Z;10014508;NUMBPERVLM;DIATM;Skeletonema;3;n;93750;n/L;NA
