object_code;measurement_date;measurement_reference;quantity_code;parameter_type;parameter_specification;value_measured;unit_measured;value_calculated;unit_calculated;classification_code
SCHLD_0001;2009-01-19T00:00:00Z;2009101271;NUMBPERVLM;DIATM;Actinocyclus normanii;1;n;800;n/L;NA
SCHLD_0001;2009-01-19T00:00:00Z;2009101271;NUMBPERVLM;PHYTPT;Biota;4;n;4014336;n/L;NA
SCHLD_0001;2009-01-19T00:00:00Z;2009101271;NUMBPERVLM;PHYTPT;Biota;3;n;2724014;n/L;NA
SCHLD_0001;2009-01-19T00:00:00Z;2009101271;NUMBPERVLM;PHYTPT;Chromista [1];2;n;2580645;n/L;NA
SCHLD_0001;2009-01-19T00:00:00Z;2009101271;NUMBPERVLM;PHYTPT;Khakista;1;n;800;n/L;NA
SCHLD_0001;2009-01-19T00:00:00Z;2009101271;NUMBPERVLM;PHYTPT;Khakista;8;n;6400;n/L;NA
SCHLD_0001;2009-01-19T00:00:00Z;2009101271;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];8;n;32000;n/L;NA
SCHLD_0001;2009-01-19T00:00:00Z;2009101271;NUMBPERVLM;DIATM;Stephanodiscaceae;1;n;28169;n/L;NA
SCHLD_0001;2009-01-19T00:00:00Z;2009101271;NUMBPERVLM;DIATM;Thalassiosira;2;n;8000;n/L;NA
SCHLD_0001;2009-01-19T00:00:00Z;2009101271;NUMBPERVLM;DIATM;Thalassiosira nodulolineata;17;n;13600;n/L;NA
SCHLD_0001;2009-01-19T00:00:00Z;2009101271;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2009-03-02T00:00:00Z;2009103417;NUMBPERVLM;DIATM;Actinocyclus normanii;1;n;800;n/L;NA
SCHLD_0001;2009-03-02T00:00:00Z;2009103417;NUMBPERVLM;PHYTPT;Biota;1;n;1290322;n/L;NA
SCHLD_0001;2009-03-02T00:00:00Z;2009103417;NUMBPERVLM;PHYTPT;Biota;1;n;1290322;n/L;NA
SCHLD_0001;2009-03-02T00:00:00Z;2009103417;NUMBPERVLM;PHYTPT;Chromista [1];2;n;2580645;n/L;NA
SCHLD_0001;2009-03-02T00:00:00Z;2009103417;NUMBPERVLM;PHYTPT;Chrysococcus;1;n;143369;n/L;NA
SCHLD_0001;2009-03-02T00:00:00Z;2009103417;NUMBPERVLM;DIATM;Coscinodiscophyceae;1;n;1290322;n/L;NA
SCHLD_0001;2009-03-02T00:00:00Z;2009103417;NUMBPERVLM;PHYTPT;Cryptomonadales;1;n;143369;n/L;NA
SCHLD_0001;2009-03-02T00:00:00Z;2009103417;NUMBPERVLM;PHYTPT;Gymnodiniales [1];1;n;800;n/L;NA
SCHLD_0001;2009-03-02T00:00:00Z;2009103417;NUMBPERVLM;PHYTPT;Khakista;1;n;143369;n/L;NA
SCHLD_0001;2009-03-02T00:00:00Z;2009103417;NUMBPERVLM;PHYTPT;Khakista;1;n;4000;n/L;NA
SCHLD_0001;2009-03-02T00:00:00Z;2009103417;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];2;n;8000;n/L;NA
