object_code;measurement_date;measurement_reference;quantity_code;parameter_type;parameter_specification;value_measured;unit_measured;value_calculated;unit_calculated;classification_code
SCHLD_0001;2008-03-03T00:00:00Z;10064927;NUMBPERVLM;PHYTPT;Planctonema;2;n;3077;n/L;NA
SCHLD_0001;2008-03-03T00:00:00Z;10064927;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];5;n;50607;n/L;NA
SCHLD_0001;2008-03-03T00:00:00Z;10064927;NUMBPERVLM;DIATM;Thalassiosira nodulolineata;7;n;10769;n/L;NA
SCHLD_0001;2008-03-03T00:00:00Z;10064927;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;DIATM;Actinocyclus normanii;3;n;2308;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;DIATM;Asterionella formosa;8;n;6154;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;PHYTPT;Biota;13;n;2941176;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;PHYTPT;Biota;19;n;2488688;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;DIATM;Ceratoneis gracilis;1;n;5061;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;PHYTPT;Choanoflagellatea;1;n;25138;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;PHYTPT;Chromista [1];7;n;175968;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;DIATM;Coscinodiscophyceae;8;n;100718;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;PHYTPT;Cryptomonadales;7;n;95658;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;PHYTPT;Cyanophyta;75;n;57692;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;PHYTPT;Euglenophyceae;1;n;5061;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;PHYTPT;Khakista;10;n;80799;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;PHYTPT;Khakista;2;n;10121;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;PHYTPT;Kirchneriella;4;n;100553;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;DIATM;Melosira [1];14;n;10769;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;PHYTPT;Monoraphidium;2;n;50277;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;PHYTPT;Pediastrum;16;n;12308;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;PHYTPT;Planktothrix agardhii;30;n;151822;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];8;n;201106;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;DIATM;Skeletonema potamos;6;n;30364;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;DIATM;Stephanodiscaceae;2;n;30199;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;DIATM;Thalassiosira;2;n;1538;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;NUMBPERVLM;DIATM;Thalassiosira nodulolineata;7;n;5385;n/L;NA
SCHLD_0001;2008-03-31T00:00:00Z;10065007;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2008-04-28T00:00:00Z;10065751;NUMBPERVLM;DIATM;Actinocyclus normanii;1;n;1538;n/L;NA
SCHLD_0001;2008-04-28T00:00:00Z;10065751;NUMBPERVLM;DIATM;Asterionellopsis glacialis;14;n;7179;n/L;NA
SCHLD_0001;2008-04-28T00:00:00Z;10065751;NUMBPERVLM;PHYTPT;Biota;8;n;3619910;n/L;NA
SCHLD_0001;2008-04-28T00:00:00Z;10065751;NUMBPERVLM;PHYTPT;Biota;4;n;1407743;n/L;NA
SCHLD_0001;2008-04-28T00:00:00Z;10065751;NUMBPERVLM;PHYTPT;Chromista [1];4;n;201106;n/L;NA
SCHLD_0001;2008-04-28T00:00:00Z;10065751;NUMBPERVLM;DIATM;Coscinodiscophyceae;16;n;804424;n/L;NA
SCHLD_0001;2008-04-28T00:00:00Z;10065751;NUMBPERVLM;PHYTPT;Cryptomonadales;5;n;90762;n/L;NA
SCHLD_0001;2008-04-28T00:00:00Z;10065751;NUMBPERVLM;PHYTPT;Euglenophyceae;1;n;513;n/L;NA
SCHLD_0001;2008-04-28T00:00:00Z;10065751;NUMBPERVLM;PHYTPT;Eukaryota;12;n;5429864;n/L;NA
SCHLD_0001;2008-04-28T00:00:00Z;10065751;NUMBPERVLM;DIATM;Eunotogramma dubium;2;n;20243;n/L;NA
SCHLD_0001;2008-04-28T00:00:00Z;10065751;NUMBPERVLM;DIATM;Guinardia delicatula;24;n;36923;n/L;NA
SCHLD_0001;2008-04-28T00:00:00Z;10065751;NUMBPERVLM;PHYTPT;Heterocapsa;14;n;703871;n/L;NA
SCHLD_0001;2008-04-28T00:00:00Z;10065751;NUMBPERVLM;PHYTPT;Khakista;1;n;513;n/L;NA
SCHLD_0001;2008-04-28T00:00:00Z;10065751;NUMBPERVLM;PHYTPT;Khakista;7;n;3590;n/L;NA
SCHLD_0001;2008-04-28T00:00:00Z;10065751;NUMBPERVLM;PHYTPT;Monoraphidium;1;n;10121;n/L;NA
SCHLD_0001;2008-04-28T00:00:00Z;10065751;NUMBPERVLM;PHYTPT;Phacus;1;n;513;n/L;NA
SCHLD_0001;2008-04-28T00:00:00Z;10065751;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];2;n;20243;n/L;NA
SCHLD_0001;2008-04-28T00:00:00Z;10065751;NUMBPERVLM;DIATM;Thalassiosira;3;n;101066;n/L;NA
SCHLD_0001;2008-04-28T00:00:00Z;10065751;NUMBPERVLM;DIATM;Thalassiosira nodulolineata;56;n;566802;n/L;NA
SCHLD_0001;2008-04-28T00:00:00Z;10065751;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;DIATM;Actinocyclus normanii;1;n;1538;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;DIATM;Asterionellopsis glacialis;7;n;70850;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;PHYTPT;Biota;7;n;1960784;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;PHYTPT;Biota;5;n;251383;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;DIATM;Chaetoceros;1;n;50277;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;PHYTPT;Chromista [1];3;n;150830;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;PHYTPT;Coelastrum [1];16;n;24615;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;DIATM;Coscinodiscophyceae;34;n;1611926;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;PHYTPT;Cosmarium;1;n;513;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;PHYTPT;Cryptomonadales;3;n;30364;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;DIATM;Ditylum brightwellii;2;n;1026;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;DIATM;Guinardia delicatula;41;n;414980;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;PHYTPT;Gymnodiniales [1];1;n;513;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;PHYTPT;Heterocapsa;4;n;40486;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;PHYTPT;Khakista;1;n;10121;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;PHYTPT;Kirchneriella;3;n;150830;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;PHYTPT;Monoraphidium;1;n;50277;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;PHYTPT;Paulinella ovalis;2;n;904977;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;PHYTPT;Pediastrum;16;n;161943;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;PHYTPT;Peridiniales;6;n;9231;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;DIATM;Pseudo-nitzschia;1;n;10121;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;DIATM;Rhizosolenia setigera;1;n;1538;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];6;n;301659;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;DIATM;Skeletonema potamos;16;n;161943;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;DIATM;Thalassionema nitzschioides;8;n;80972;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;DIATM;Thalassiosira;1;n;1538;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;NUMBPERVLM;DIATM;Thalassiosira nodulolineata;95;n;961538;n/L;NA
SCHLD_0001;2008-05-15T00:00:00Z;10065805;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;DIATM;Actinocyclus normanii;3;n;1538;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;DIATM;Asterionellopsis glacialis;3;n;4615;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;PHYTPT;Biota;15;n;3167421;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;PHYTPT;Biota;1;n;50277;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;PHYTPT;Chlorophyta;9;n;452489;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;PHYTPT;Choanoflagellatea;3;n;150830;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;PHYTPT;Chromista [1];1;n;50277;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;PHYTPT;Coelastrum [1];32;n;16410;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;DIATM;Coscinodiscophyceae;24;n;1086171;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;DIATM;Coscinodiscus perforatus var. pavillardii;1;n;513;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;DIATM;Coscinodiscus radiatus;2;n;1026;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;PHYTPT;Cryptomonadales;4;n;201106;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;PHYTPT;Cyanophyta;30;n;15385;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;DIATM;Delphineis;1;n;50277;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;PHYTPT;Euglenophyceae;1;n;10121;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;PHYTPT;Heterocapsa;3;n;150830;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;PHYTPT;Khakista;4;n;201106;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;PHYTPT;Khakista;1;n;1538;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;PHYTPT;Khakista;1;n;1538;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;PHYTPT;Kirchneriella;1;n;50277;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;PHYTPT;Merismopedia;32;n;323887;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;PHYTPT;Micractinium [1];4;n;201106;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;PHYTPT;Pediastrum;14;n;7179;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];10;n;101215;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;DIATM;Skeletonema potamos;24;n;36923;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;DIATM;Thalassiosira nodulolineata;29;n;293522;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;NUMBPERVLM;PHYTPT;Ulotrichaceae;32;n;49231;n/L;NA
SCHLD_0001;2008-05-26T00:00:00Z;10066124;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;DIATM;Actinocyclus normanii;9;n;13846;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;PHYTPT;Biota;7;n;1960784;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;PHYTPT;Biota;9;n;452489;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;PHYTPT;Chlorophyta;14;n;703871;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;PHYTPT;Choanoflagellatea;1;n;50277;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;DIATM;Coscinodiscophyceae;19;n;711564;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;PHYTPT;Cryptomonadales;3;n;110674;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;DIATM;Eunotogramma dubium;1;n;50277;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;DIATM;Guinardia delicatula;1;n;1538;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;PHYTPT;Heterocapsa;2;n;20243;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;PHYTPT;Khakista;1;n;10121;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;PHYTPT;Khakista;1;n;10121;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;DIATM;Melosira nummuloides;5;n;1695;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;PHYTPT;Micractinium [1];4;n;201106;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;DIATM;Nitzschia sigma;1;n;1538;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;DIATM;Odontella aurita;1;n;10121;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;PHYTPT;Paulinella ovalis;2;n;100553;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;PHYTPT;Pediastrum;22;n;7458;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;PHYTPT;Peridiniales;4;n;6154;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;PHYTPT;Planctonema;46;n;465587;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;PHYTPT;Planktothrix agardhii;310;n;476923;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;PHYTPT;Protoperidinium achromaticum;1;n;10121;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;PHYTPT;Protoperidinium bipes;1;n;10121;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;PHYTPT;Pyramimonas;1;n;50277;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];30;n;303644;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;DIATM;Skeletonema potamos;6;n;60729;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;DIATM;Thalassionema nitzschioides;4;n;6154;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;DIATM;Thalassiosira;1;n;1538;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;DIATM;Thalassiosira nodulolineata;11;n;3729;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;NUMBPERVLM;PHYTPT;Ulotrichaceae;20;n;6780;n/L;NA
SCHLD_0001;2008-06-09T00:00:00Z;10066282;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2008-06-23T00:00:00Z;10066363;NUMBPERVLM;DIATM;Actinoptychus senarius;1;n;34674;n/L;NA
SCHLD_0001;2008-06-23T00:00:00Z;10066363;NUMBPERVLM;PHYTPT;Biota;11;n;10745741;n/L;NA
SCHLD_0001;2008-06-23T00:00:00Z;10066363;NUMBPERVLM;PHYTPT;Biota;5;n;624904;n/L;NA
SCHLD_0001;2008-06-23T00:00:00Z;10066363;NUMBPERVLM;DIATM;Ceratoneis gracilis;1;n;5000;n/L;NA
SCHLD_0001;2008-06-23T00:00:00Z;10066363;NUMBPERVLM;DIATM;Chaetoceros;1;n;185185;n/L;NA
SCHLD_0001;2008-06-23T00:00:00Z;10066363;NUMBPERVLM;PHYTPT;Chlorophyta;1;n;185185;n/L;NA
SCHLD_0001;2008-06-23T00:00:00Z;10066363;NUMBPERVLM;PHYTPT;Chlorophyta;9;n;1666667;n/L;NA
SCHLD_0001;2008-06-23T00:00:00Z;10066363;NUMBPERVLM;PHYTPT;Choanoflagellatea;1;n;185185;n/L;NA
SCHLD_0001;2008-06-23T00:00:00Z;10066363;NUMBPERVLM;PHYTPT;Chromista [1];1;n;1666667;n/L;NA
SCHLD_0001;2008-06-23T00:00:00Z;10066363;NUMBPERVLM;DIATM;Coscinodiscophyceae;3;n;555556;n/L;NA
SCHLD_0001;2008-06-23T00:00:00Z;10066363;NUMBPERVLM;PHYTPT;Cryptomonadales;9;n;914111;n/L;NA
SCHLD_0001;2008-06-23T00:00:00Z;10066363;NUMBPERVLM;PHYTPT;Gymnodiniales [1];1;n;34674;n/L;NA
SCHLD_0001;2008-06-23T00:00:00Z;10066363;NUMBPERVLM;PHYTPT;Heterocapsa;1;n;34674;n/L;NA
SCHLD_0001;2008-06-23T00:00:00Z;10066363;NUMBPERVLM;DIATM;Melosira nummuloides;3;n;15000;n/L;NA
SCHLD_0001;2008-06-23T00:00:00Z;10066363;NUMBPERVLM;PHYTPT;Monoraphidium;1;n;34674;n/L;NA
SCHLD_0001;2008-06-23T00:00:00Z;10066363;NUMBPERVLM;PHYTPT;Peridiniales;1;n;5000;n/L;NA
SCHLD_0001;2008-06-23T00:00:00Z;10066363;NUMBPERVLM;PHYTPT;Planctonema;9;n;45000;n/L;NA
SCHLD_0001;2008-06-23T00:00:00Z;10066363;NUMBPERVLM;PHYTPT;Planktothrix agardhii;20;n;100000;n/L;NA
SCHLD_0001;2008-06-23T00:00:00Z;10066363;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];6;n;208044;n/L;NA
SCHLD_0001;2008-06-23T00:00:00Z;10066363;NUMBPERVLM;DIATM;Thalassiosira;2;n;10000;n/L;NA
SCHLD_0001;2008-06-23T00:00:00Z;10066363;NUMBPERVLM;PHYTPT;Trachydiscus;1;n;34674;n/L;NA
SCHLD_0001;2008-06-23T00:00:00Z;10066363;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2008-07-07T00:00:00Z;10066561;NUMBPERVLM;DIATM;Aulacoseira;2;n;10000;n/L;NA
SCHLD_0001;2008-07-07T00:00:00Z;10066561;NUMBPERVLM;PHYTPT;Biota;6;n;10000000;n/L;NA
SCHLD_0001;2008-07-07T00:00:00Z;10066561;NUMBPERVLM;PHYTPT;Biota;1;n;185185;n/L;NA
SCHLD_0001;2008-07-07T00:00:00Z;10066561;NUMBPERVLM;DIATM;Chaetoceros;3;n;555556;n/L;NA
SCHLD_0001;2008-07-07T00:00:00Z;10066561;NUMBPERVLM;DIATM;Chaetoceros subtilis;4;n;138696;n/L;NA
SCHLD_0001;2008-07-07T00:00:00Z;10066561;NUMBPERVLM;PHYTPT;Chlorophyta;2;n;370370;n/L;NA
SCHLD_0001;2008-07-07T00:00:00Z;10066561;NUMBPERVLM;PHYTPT;Chroococcales;20;n;693481;n/L;NA
SCHLD_0001;2008-07-07T00:00:00Z;10066561;NUMBPERVLM;DIATM;Coscinodiscophyceae;2;n;3333333;n/L;NA
SCHLD_0001;2008-07-07T00:00:00Z;10066561;NUMBPERVLM;DIATM;Coscinodiscopsis commutata;1;n;667;n/L;NA
SCHLD_0001;2008-07-07T00:00:00Z;10066561;NUMBPERVLM;PHYTPT;Cryptomonadales;2;n;370370;n/L;NA
SCHLD_0001;2008-07-07T00:00:00Z;10066561;NUMBPERVLM;DIATM;Delphineis;1;n;185185;n/L;NA
SCHLD_0001;2008-07-07T00:00:00Z;10066561;NUMBPERVLM;PHYTPT;Gymnodiniales [1];1;n;34674;n/L;NA
SCHLD_0001;2008-07-07T00:00:00Z;10066561;NUMBPERVLM;PHYTPT;Heterocapsa;1;n;34674;n/L;NA
SCHLD_0001;2008-07-07T00:00:00Z;10066561;NUMBPERVLM;PHYTPT;Khakista;7;n;1296296;n/L;NA
SCHLD_0001;2008-07-07T00:00:00Z;10066561;NUMBPERVLM;DIATM;Melosira nummuloides;1;n;34674;n/L;NA
SCHLD_0001;2008-07-07T00:00:00Z;10066561;NUMBPERVLM;DIATM;Membraneis challengeri;1;n;667;n/L;NA
SCHLD_0001;2008-07-07T00:00:00Z;10066561;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];2;n;370370;n/L;NA
SCHLD_0001;2008-07-07T00:00:00Z;10066561;NUMBPERVLM;DIATM;Thalassiosira;4;n;376037;n/L;NA
SCHLD_0001;2008-07-07T00:00:00Z;10066561;NUMBPERVLM;DIATM;Thalassiosira nodulolineata;3;n;15000;n/L;NA
