object_code;measurement_date;measurement_reference;quantity_code;parameter_type;parameter_specification;value_measured;unit_measured;value_calculated;unit_calculated;classification_code
SCHLD_0001;2003-03-10T00:00:00Z;10031322;NUMBPERVLM;PHYTPT;Prymnesiales;2;n;337838;n/L;NA
SCHLD_0001;2003-03-10T00:00:00Z;10031322;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];6;n;30000;n/L;NA
SCHLD_0001;2003-03-10T00:00:00Z;10031322;NUMBPERVLM;DIATM;Skeletonema;6;n;30000;n/L;NA
SCHLD_0001;2003-03-10T00:00:00Z;10031322;NUMBPERVLM;DIATM;Stephanodiscaceae;1;n;833;n/L;NA
SCHLD_0001;2003-03-10T00:00:00Z;10031322;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2003-04-07T00:00:00Z;10031323;NUMBPERVLM;DIATM;Amphora [1];1;n;31250;n/L;NA
SCHLD_0001;2003-04-07T00:00:00Z;10031323;NUMBPERVLM;PHYTPT;Biota;5;n;7575758;n/L;NA
SCHLD_0001;2003-04-07T00:00:00Z;10031323;NUMBPERVLM;PHYTPT;Biota;6;n;875845;n/L;NA
SCHLD_0001;2003-04-07T00:00:00Z;10031323;NUMBPERVLM;DIATM;Ceratoneis gracilis;3;n;2500;n/L;NA
SCHLD_0001;2003-04-07T00:00:00Z;10031323;NUMBPERVLM;PHYTPT;Chlorophyta;2;n;337838;n/L;NA
SCHLD_0001;2003-04-07T00:00:00Z;10031323;NUMBPERVLM;DIATM;Coscinodiscophyceae;5;n;156250;n/L;NA
SCHLD_0001;2003-04-07T00:00:00Z;10031323;NUMBPERVLM;PHYTPT;Cryptomonadales;4;n;125000;n/L;NA
SCHLD_0001;2003-04-07T00:00:00Z;10031323;NUMBPERVLM;DIATM;Delphineis;2;n;62500;n/L;NA
SCHLD_0001;2003-04-07T00:00:00Z;10031323;NUMBPERVLM;PHYTPT;Heterocapsa;1;n;833;n/L;NA
SCHLD_0001;2003-04-07T00:00:00Z;10031323;NUMBPERVLM;PHYTPT;Khakista;1;n;833;n/L;NA
SCHLD_0001;2003-04-07T00:00:00Z;10031323;NUMBPERVLM;PHYTPT;Khakista;1;n;5000;n/L;NA
SCHLD_0001;2003-04-07T00:00:00Z;10031323;NUMBPERVLM;PHYTPT;Khakista;2;n;62500;n/L;NA
SCHLD_0001;2003-04-07T00:00:00Z;10031323;NUMBPERVLM;PHYTPT;Monoraphidium;1;n;31250;n/L;NA
SCHLD_0001;2003-04-07T00:00:00Z;10031323;NUMBPERVLM;PHYTPT;Prymnesiales;1;n;168919;n/L;NA
SCHLD_0001;2003-04-07T00:00:00Z;10031323;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];2;n;62500;n/L;NA
SCHLD_0001;2003-04-07T00:00:00Z;10031323;NUMBPERVLM;DIATM;Stephanodiscaceae;1;n;31250;n/L;NA
SCHLD_0001;2003-04-07T00:00:00Z;10031323;NUMBPERVLM;PHYTPT;Tetrastrum;4;n;125000;n/L;NA
SCHLD_0001;2003-04-07T00:00:00Z;10031323;NUMBPERVLM;DIATM;Thalassionema nitzschioides;4;n;20000;n/L;NA
SCHLD_0001;2003-04-07T00:00:00Z;10031323;NUMBPERVLM;DIATM;Thalassiosira;10;n;8333;n/L;NA
SCHLD_0001;2003-04-07T00:00:00Z;10031323;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;DIATM;Asterionella formosa;2;n;1667;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;DIATM;Asteroplanus kariana;2;n;62500;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;DIATM;Aulacoseira;3;n;15000;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;PHYTPT;Biota;12;n;18181818;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;PHYTPT;Biota;1;n;1515152;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;DIATM;Chaetoceros;2;n;337838;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;PHYTPT;Chlorophyta;14;n;2364865;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;PHYTPT;Chromista [1];1;n;1515152;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;DIATM;Coscinodiscophyceae;9;n;1520270;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;PHYTPT;Cryptomonadales;7;n;907095;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;DIATM;Delphineis;4;n;3333;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;DIATM;Ditylum brightwellii;4;n;3333;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;DIATM;Eunotogramma dubium;2;n;62500;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;DIATM;Guinardia delicatula;15;n;12500;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;PHYTPT;Gymnodiniales [1];1;n;5000;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;PHYTPT;Heterocapsa;1;n;31250;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;PHYTPT;Khakista;2;n;62500;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;PHYTPT;Khakista;1;n;5000;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;PHYTPT;Khakista;1;n;5000;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;PHYTPT;Khakista;1;n;31250;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;PHYTPT;Koliella;2;n;10000;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;DIATM;Melosira nummuloides;2;n;10000;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;PHYTPT;Oblea rotunda;1;n;833;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;DIATM;Odontella aurita;2;n;1667;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;PHYTPT;Peridiniales;2;n;1667;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;PHYTPT;Peridiniales;1;n;833;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;PHYTPT;Planctonema;48;n;40000;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;DIATM;Pseudo-nitzschia;17;n;14167;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];2;n;62500;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;DIATM;Thalassionema nitzschioides;3;n;2500;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;DIATM;Thalassiosira;12;n;375000;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;NUMBPERVLM;PHYTPT;Trachydiscus;1;n;168919;n/L;NA
SCHLD_0001;2003-05-06T00:00:00Z;10031324;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;DIATM;Actinoptychus senarius;2;n;1667;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;DIATM;Asterionella formosa;13;n;10833;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;DIATM;Aulacoseira;5;n;25000;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;PHYTPT;Biota;3;n;4545455;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;PHYTPT;Biota;32;n;47000947;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;DIATM;Ceratoneis gracilis;1;n;833;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;DIATM;Chaetoceros;2;n;62500;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;DIATM;Chaetoceros subtilis;7;n;5833;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;PHYTPT;Chlorophyta;18;n;27272727;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;PHYTPT;Choanoflagellatea;3;n;37500;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;PHYTPT;Chromista [1];1;n;1515152;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;DIATM;Coscinodiscophyceae;8;n;7632008;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;PHYTPT;Cryptomonadales;2;n;3030303;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;PHYTPT;Cyanophyta;53;n;662500;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;DIATM;Diatoma tenuis;1;n;833;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;PHYTPT;Ebria tripartita;1;n;833;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;DIATM;Entomoneis;1;n;833;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;PHYTPT;Eukaryota;2;n;3030303;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;DIATM;Guinardia delicatula;24;n;120000;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;PHYTPT;Gymnodiniales [1];3;n;14167;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;PHYTPT;Khakista;2;n;1667;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;PHYTPT;Khakista;2;n;32083;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;PHYTPT;Khakista;1;n;833;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;DIATM;Leptocylindrus;2;n;1667;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;DIATM;Melosira moniliformis;2;n;1667;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;PHYTPT;Microcystis;23;n;115000;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;PHYTPT;Monoraphidium;4;n;50000;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;DIATM;Paralia sulcata;5;n;4167;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;PHYTPT;Peridiniales;2;n;62500;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;PHYTPT;Phaeocystis;1;n;12500;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;PHYTPT;Protoperidinium achromaticum;2;n;1667;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;PHYTPT;Prymnesiales;2;n;3030303;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;DIATM;Rhaphoneis amphiceros;1;n;833;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];14;n;437500;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;DIATM;Skeletonema;5;n;4167;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;DIATM;Stephanodiscaceae;2;n;1667;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;DIATM;Thalassionema nitzschioides;14;n;11667;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;DIATM;Thalassiosira;18;n;116250;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;NUMBPERVLM;DIATM;Thalassiosira rotula;2;n;10000;n/L;NA
SCHLD_0001;2003-05-19T00:00:00Z;10031325;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;DIATM;Asterionella formosa;7;n;5833;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;DIATM;Aulacoseira;8;n;40000;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;PHYTPT;Biota;41;n;62121212;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;PHYTPT;Biota;6;n;9090909;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;DIATM;Chaetoceros subtilis;24;n;20000;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;PHYTPT;Chlorophyta;7;n;1182432;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;PHYTPT;Choanoflagellatea;1;n;168919;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;DIATM;Coscinodiscophyceae;16;n;2702703;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;PHYTPT;Cyanophyta;420;n;350000;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;PHYTPT;Gymnodiniales [1];2;n;32083;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;PHYTPT;Khakista;3;n;231419;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;PHYTPT;Khakista;1;n;1515152;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;PHYTPT;Khakista;2;n;62500;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;PHYTPT;Khakista;8;n;6667;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;DIATM;Melosira moniliformis;2;n;1667;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;PHYTPT;Merismopedia;12;n;10000;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;PHYTPT;Microcystis;23;n;718750;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;PHYTPT;Monoraphidium;8;n;1351351;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;DIATM;Paralia sulcata;6;n;5000;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;PHYTPT;Pediastrum;4;n;20000;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;DIATM;Plagiogrammopsis;2;n;1667;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];8;n;40000;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;DIATM;Skeletonema;9;n;281250;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;DIATM;Stephanodiscaceae;1;n;31250;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;DIATM;Thalassionema nitzschioides;6;n;5000;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;DIATM;Thalassiosira;30;n;477838;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;NUMBPERVLM;DIATM;Trachyneis aspera;1;n;833;n/L;NA
SCHLD_0001;2003-06-03T00:00:00Z;10031326;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;DIATM;Asterionella formosa;1;n;833;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;DIATM;Asteroplanus kariana;2;n;1667;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;DIATM;Aulacoseira;5;n;25000;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;PHYTPT;Biota;42;n;63636364;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;PHYTPT;Biota;1;n;168919;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;DIATM;Chaetoceros;11;n;1858108;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;DIATM;Chaetoceros;4;n;125000;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;DIATM;Chaetoceros subtilis;21;n;3547297;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;PHYTPT;Chlorophyta;6;n;9090909;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;PHYTPT;Choanoflagellatea;1;n;1515152;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;PHYTPT;Closterium;1;n;833;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;DIATM;Coscinodiscophyceae;4;n;3368141;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;PHYTPT;Cryptomonadales;3;n;506757;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;PHYTPT;Cyanophyta;592;n;18500000;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;DIATM;Diatoma tenuis;2;n;10000;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;PHYTPT;Ebria tripartita;1;n;833;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;DIATM;Entomoneis;1;n;833;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;PHYTPT;Eukaryota;2;n;3030303;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;DIATM;Fragilariaceae;12;n;10000;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;PHYTPT;Gymnodiniales [1];7;n;113750;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;PHYTPT;Khakista;5;n;844595;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;PHYTPT;Khakista;5;n;4167;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;PHYTPT;Khakista;3;n;93750;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;PHYTPT;Khakista;1;n;168919;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;DIATM;Melosira moniliformis;9;n;281250;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;PHYTPT;Monoraphidium;8;n;1351351;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;DIATM;Nitzschia sigma;2;n;1667;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;PHYTPT;Protoperidinium achromaticum;2;n;1667;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;PHYTPT;Prymnesiales;1;n;168919;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;DIATM;Pseudo-nitzschia;2;n;1667;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];6;n;187500;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;DIATM;Skeletonema;5;n;156250;n/L;NA
SCHLD_0001;2003-06-17T00:00:00Z;10031327;NUMBPERVLM;DIATM;Stephanodiscaceae;1;n;31250;n/L;NA
