object_code;measurement_date;measurement_reference;quantity_code;parameter_type;parameter_specification;value_measured;unit_measured;value_calculated;unit_calculated;classification_code
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;DIATM;Actinocyclus normanii;4;n;3333;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;DIATM;Actinoptychus senarius;1;n;833;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;PHYTPT;Aphanizomenon;50;n;41667;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;DIATM;Asterionella formosa;4;n;3333;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;DIATM;Aulacoseira;4;n;20000;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;PHYTPT;Biota;13;n;14312039;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;PHYTPT;Biota;2;n;200169;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;PHYTPT;Chlorophyta;2;n;337838;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;PHYTPT;Choanoflagellatea;1;n;168919;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;PHYTPT;Chroococcales;300;n;250000;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;DIATM;Coscinodiscophyceae;4;n;538007;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;PHYTPT;Cryptomonadales;2;n;62500;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;PHYTPT;Eukaryota;3;n;506757;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;PHYTPT;Gloeotila;8;n;40000;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;PHYTPT;Khakista;1;n;5000;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;PHYTPT;Khakista;2;n;1667;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;DIATM;Melosira nummuloides;2;n;1667;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;PHYTPT;Pediastrum;1;n;833;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;PHYTPT;Planktothrix agardhii;135;n;112500;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];7;n;218750;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;PHYTPT;Snowella;40;n;33333;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;DIATM;Stephanodiscaceae;3;n;15000;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;DIATM;Thalassiosira;4;n;64167;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;NUMBPERVLM;DIATM;Ulnaria acus;1;n;833;n/L;NA
SCHLD_0001;2002-03-13T00:00:00Z;10021390;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2002-04-10T00:00:00Z;10021391;NUMBPERVLM;DIATM;Actinocyclus normanii;5;n;10000;n/L;NA
SCHLD_0001;2002-04-10T00:00:00Z;10021391;NUMBPERVLM;PHYTPT;Aphanizomenon;37;n;1264957;n/L;NA
SCHLD_0001;2002-04-10T00:00:00Z;10021391;NUMBPERVLM;DIATM;Asterionella formosa;3;n;6000;n/L;NA
SCHLD_0001;2002-04-10T00:00:00Z;10021391;NUMBPERVLM;PHYTPT;Biota;65;n;673195763;n/L;NA
SCHLD_0001;2002-04-10T00:00:00Z;10021391;NUMBPERVLM;PHYTPT;Biota;3;n;7614213;n/L;NA
SCHLD_0001;2002-04-10T00:00:00Z;10021391;NUMBPERVLM;PHYTPT;Chlorophyta;9;n;97826087;n/L;NA
SCHLD_0001;2002-04-10T00:00:00Z;10021391;NUMBPERVLM;PHYTPT;Choanoflagellatea;2;n;5076142;n/L;NA
SCHLD_0001;2002-04-10T00:00:00Z;10021391;NUMBPERVLM;PHYTPT;Chromista [1];4;n;10152284;n/L;NA
SCHLD_0001;2002-04-10T00:00:00Z;10021391;NUMBPERVLM;PHYTPT;Cryptomonadales;2;n;2572259;n/L;NA
SCHLD_0001;2002-04-10T00:00:00Z;10021391;NUMBPERVLM;DIATM;Ditylum brightwellii;1;n;2000;n/L;NA
SCHLD_0001;2002-04-10T00:00:00Z;10021391;NUMBPERVLM;PHYTPT;Khakista;2;n;68376;n/L;NA
SCHLD_0001;2002-04-10T00:00:00Z;10021391;NUMBPERVLM;PHYTPT;Khakista;6;n;205128;n/L;NA
SCHLD_0001;2002-04-10T00:00:00Z;10021391;NUMBPERVLM;PHYTPT;Khakista;1;n;2000;n/L;NA
SCHLD_0001;2002-04-10T00:00:00Z;10021391;NUMBPERVLM;DIATM;Melosira varians;2;n;4000;n/L;NA
SCHLD_0001;2002-04-10T00:00:00Z;10021391;NUMBPERVLM;PHYTPT;Monoraphidium;1;n;2000;n/L;NA
SCHLD_0001;2002-04-10T00:00:00Z;10021391;NUMBPERVLM;DIATM;Paralia sulcata;1;n;2000;n/L;NA
SCHLD_0001;2002-04-10T00:00:00Z;10021391;NUMBPERVLM;PHYTPT;Prymnesiales;7;n;17766497;n/L;NA
SCHLD_0001;2002-04-10T00:00:00Z;10021391;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];15;n;30000;n/L;NA
SCHLD_0001;2002-04-10T00:00:00Z;10021391;NUMBPERVLM;DIATM;Stephanodiscaceae;1;n;34188;n/L;NA
SCHLD_0001;2002-04-10T00:00:00Z;10021391;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;DIATM;Actinocyclus normanii;1;n;5000;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;DIATM;Aulacoseira;3;n;15000;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;PHYTPT;Biota;3;n;506757;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;PHYTPT;Biota;14;n;14317039;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;DIATM;Ceratoneis gracilis;1;n;5000;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;PHYTPT;Chlorophyta;7;n;10606061;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;PHYTPT;Choanoflagellatea;1;n;168919;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;PHYTPT;Chroococcales;1;n;5000;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;DIATM;Coscinodiscophyceae;6;n;187500;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;PHYTPT;Cryptomonadales;1;n;31250;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;DIATM;Ditylum brightwellii;1;n;5000;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;PHYTPT;Gloeotila;12;n;60000;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;DIATM;Guinardia delicatula;1;n;5000;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;PHYTPT;Gymnodiniales [1];3;n;41250;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;PHYTPT;Khakista;2;n;10000;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;PHYTPT;Khakista;2;n;10000;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;PHYTPT;Koliella;2;n;62500;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;DIATM;Melosira nummuloides;1;n;5000;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;PHYTPT;Monoraphidium;2;n;337838;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;PHYTPT;Planktothrix agardhii;20;n;100000;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];1;n;5000;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;DIATM;Skeletonema potamos;5;n;25000;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;DIATM;Stephanodiscaceae;1;n;5000;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;NUMBPERVLM;DIATM;Thalassiosira;11;n;55000;n/L;NA
SCHLD_0001;2002-05-07T00:00:00Z;10021392;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;PHYTPT;Actinastrum;8;n;6667;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;PHYTPT;Aphanizomenon;30;n;150000;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;DIATM;Asterionella formosa;2;n;1667;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;DIATM;Aulacoseira;12;n;60000;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;PHYTPT;Biota;14;n;21212121;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;PHYTPT;Biota;3;n;3061553;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;DIATM;Ceratoneis gracilis;1;n;833;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;DIATM;Chaetoceros;2;n;10000;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;DIATM;Chaetoceros;4;n;125000;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;DIATM;Chaetoceros subtilis;6;n;5000;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;PHYTPT;Chlorophyta;3;n;3199222;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;PHYTPT;Chromista [1];2;n;3030303;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;PHYTPT;Chroococcales;1;n;1515152;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;DIATM;Coscinodiscophyceae;3;n;506757;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;PHYTPT;Cryptomonadales;4;n;262669;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;PHYTPT;Cyanophyta;12;n;375000;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;DIATM;Diatoma tenuis;1;n;833;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;DIATM;Ditylum brightwellii;1;n;833;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;PHYTPT;Euglenophyceae;1;n;833;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;PHYTPT;Eutreptiella;1;n;31250;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;PHYTPT;Heterocapsa;1;n;833;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;PHYTPT;Khakista;6;n;5000;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;PHYTPT;Koliella;2;n;62500;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;PHYTPT;Limnothrix;5;n;25000;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;DIATM;Melosira nummuloides;2;n;1667;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;PHYTPT;Monoraphidium;13;n;2195946;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;PHYTPT;Paulinella ovalis;1;n;168919;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;PHYTPT;Peridiniales;1;n;5000;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;PHYTPT;Planktothrix agardhii;72;n;360000;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;DIATM;Pseudo-nitzschia;8;n;40000;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];1;n;31250;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;DIATM;Stephanodiscaceae;2;n;62500;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;DIATM;Surirella;1;n;833;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;DIATM;Thalassiosira;24;n;146250;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;PHYTPT;Trachydiscus;1;n;168919;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;NUMBPERVLM;DIATM;Ulnaria acus;1;n;833;n/L;NA
SCHLD_0001;2002-05-22T00:00:00Z;10021393;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;DIATM;Aulacoseira;28;n;28000;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;PHYTPT;Biota;99;n;107608696;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;DIATM;Chaetoceros;4;n;4000;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;DIATM;Chaetoceros subtilis;10;n;256279;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;PHYTPT;Chlorophyta;1;n;253807;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;PHYTPT;Choanoflagellatea;1;n;253807;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;PHYTPT;Chromista [1];2;n;507614;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;PHYTPT;Chroococcales;26;n;6598985;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;PHYTPT;Coelastrum [1];8;n;8000;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;DIATM;Coscinodiscophyceae;3;n;761421;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;PHYTPT;Cryptomonadales;11;n;11000;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;DIATM;Ditylum brightwellii;6;n;1158;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;PHYTPT;Eukaryota;1;n;253807;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;PHYTPT;Gymnodiniales [1];2;n;26628;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;PHYTPT;Khakista;1;n;25628;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;PHYTPT;Khakista;3;n;1386;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;PHYTPT;Khakista;2;n;2000;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;DIATM;Melosira nummuloides;15;n;15000;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;PHYTPT;Monoraphidium;4;n;1015228;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;DIATM;Odontella aurita;1;n;1000;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;DIATM;Paralia sulcata;5;n;965;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;PHYTPT;Protoperidinium;1;n;1000;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;PHYTPT;Prymnesiales;1;n;253807;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;DIATM;Pseudo-nitzschia;1;n;1000;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;PHYTPT;Scenedesmaceae [1];12;n;3045685;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;DIATM;Stephanodiscaceae;3;n;255807;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;PHYTPT;Tetrastrum;8;n;2030457;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;DIATM;Thalassionema nitzschioides;10;n;10000;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;NUMBPERVLM;DIATM;Thalassiosira;9;n;205216;n/L;NA
SCHLD_0001;2002-06-03T00:00:00Z;10021394;EQPMNT;NA;NA;0;DIMLSS;0;DIMLSS;SAMPSTCK
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;DIATM;Actinoptychus senarius;1;n;833;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;DIATM;Asterionella formosa;1;n;5000;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;DIATM;Aulacoseira;16;n;80000;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;PHYTPT;Biota;6;n;9090909;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;PHYTPT;Biota;4;n;675676;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;DIATM;Chaetoceros;1;n;168919;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;DIATM;Chaetoceros subtilis;34;n;1062500;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;PHYTPT;Chlorophyta;3;n;4545455;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;PHYTPT;Chroococcales;42;n;35000;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;PHYTPT;Closterium;1;n;833;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;PHYTPT;Coelastrum [1];16;n;80000;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;DIATM;Coscinodiscophyceae;9;n;1520270;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;PHYTPT;Cryptomonadales;3;n;506757;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;DIATM;Diatoma tenuis;2;n;1667;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;DIATM;Ditylum brightwellii;1;n;5000;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;PHYTPT;Ebria tripartita;3;n;2500;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;DIATM;Entomoneis;1;n;31250;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;PHYTPT;Gloeotila;4;n;20000;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;PHYTPT;Gymnodiniales [1];2;n;1667;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;PHYTPT;Heterocapsa;4;n;3333;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;PHYTPT;Heterocapsa triquetra;1;n;833;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;PHYTPT;Khakista;8;n;1351351;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;PHYTPT;Khakista;1;n;31250;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;DIATM;Melosira nummuloides;5;n;156250;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;PHYTPT;Monoraphidium;1;n;168919;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;DIATM;Odontella aurita;1;n;31250;n/L;NA
SCHLD_0001;2002-06-17T00:00:00Z;10021395;NUMBPERVLM;PHYTPT;Oocystis;20;n;16667;n/L;NA
